CREATED_AT,NAME,VALUE,UNIT
4/5/2022 12:46,powerConsumed,2514.967041,W
4/5/2022 18:01,powerConsumed,86.89692688,W
4/5/2022 6:56,powerConsumed,2533.538574,W
4/5/2022 1:21,powerConsumed,98.55444336,W
4/5/2022 12:06,powerConsumed,2616.068848,W
4/5/2022 18:41,powerConsumed,67.32605743,W
4/5/2022 2:51,powerConsumed,89.61474609,W
4/5/2022 12:46,powerConsumed,2514.967041,W
4/5/2022 9:26,powerConsumed,2647.864746,W
4/5/2022 11:26,powerConsumed,2554.075195,W
4/5/2022 6:01,powerConsumed,2513.815674,W
4/5/2022 11:56,powerConsumed,2675.247803,W
4/5/2022 14:06,powerConsumed,57.6008606,W
4/5/2022 12:11,powerConsumed,2558.003174,W
4/5/2022 1:41,powerConsumed,29.83056641,W
4/5/2022 9:06,powerConsumed,2543,W
4/5/2022 4:41,powerConsumed,57.06835938,W
4/5/2022 19:11,powerConsumed,156.178833,W
4/5/2022 16:51,powerConsumed,58.60340118,W
4/5/2022 22:11,powerConsumed,132.9816895,W
4/5/2022 11:56,powerConsumed,2675.247803,W
4/5/2022 16:06,powerConsumed,60.25817108,W
4/5/2022 10:56,powerConsumed,2552.357422,W
4/5/2022 4:01,powerConsumed,148.3818359,W
4/5/2022 21:21,powerConsumed,87.12298584,W
4/5/2022 0:41,powerConsumed,203.4658203,W
4/5/2022 15:11,powerConsumed,58.55590439,W
5/5/2022 19:01,powerConsumed,67,W
5/5/2022 20:01,powerConsumed,71.12277985,W
5/5/2022 2:11,powerConsumed,9.240234375,W
5/5/2022 21:11,powerConsumed,168.8300781,W
5/5/2022 3:31,powerConsumed,61.39355469,W
5/5/2022 13:56,powerConsumed,59,W
5/5/2022 4:26,powerConsumed,146.5571289,W
5/5/2022 11:31,powerConsumed,64,W
5/5/2022 13:31,powerConsumed,56.00614166,W
5/5/2022 7:46,powerConsumed,151.349823,W
5/5/2022 20:26,powerConsumed,60,W
5/5/2022 10:51,powerConsumed,59,W
5/5/2022 22:01,powerConsumed,57.94023132,W
5/5/2022 16:21,powerConsumed,94.72161865,W
5/5/2022 23:31,powerConsumed,83.01586914,W
5/5/2022 17:51,powerConsumed,58,W
5/5/2022 13:06,powerConsumed,168.3742371,W
5/5/2022 3:31,powerConsumed,61.39355469,W
5/5/2022 15:21,powerConsumed,56,W
5/5/2022 12:36,powerConsumed,183.1305847,W
5/5/2022 2:46,powerConsumed,123.6611328,W
5/5/2022 6:21,powerConsumed,61.50653076,W
5/5/2022 3:06,powerConsumed,47.59802246,W
5/5/2022 19:46,powerConsumed,97,W
5/5/2022 8:26,powerConsumed,61,W
5/5/2022 0:16,powerConsumed,72.38464355,W
5/5/2022 17:26,powerConsumed,176.1116333,W
5/5/2022 18:26,powerConsumed,56,W
5/5/2022 6:31,powerConsumed,52.7208252,W
5/5/2022 1:36,powerConsumed,60.91601563,W
5/5/2022 7:26,powerConsumed,61.19976807,W
5/5/2022 7:41,powerConsumed,149.2042694,W
5/5/2022 16:56,powerConsumed,93,W
5/5/2022 7:01,powerConsumed,64.5255127,W
5/5/2022 6:36,powerConsumed,46.46923828,W
5/5/2022 1:56,powerConsumed,88.26123047,W
5/5/2022 4:36,powerConsumed,39.66082764,W
5/5/2022 22:06,powerConsumed,92.75509644,W
5/5/2022 7:51,powerConsumed,44.76652527,W
5/5/2022 4:21,powerConsumed,149.6713867,W
5/5/2022 1:46,powerConsumed,70.56347656,W
5/5/2022 12:11,powerConsumed,97.89346313,W
5/5/2022 21:11,powerConsumed,168.8300781,W
5/5/2022 8:56,powerConsumed,156.6079712,W
