CREATED_AT,NAME,VALUE,UNIT
5/7/2022 5:11,powerConsumed,2926.828369,W
5/7/2022 19:16,powerConsumed,185.2455902,W
5/7/2022 17:26,powerConsumed,87.06568146,W
5/7/2022 18:56,powerConsumed,83.7023468,W
5/7/2022 9:01,powerConsumed,206.4909363,W
5/7/2022 14:01,powerConsumed,84,W
5/7/2022 3:46,powerConsumed,3235.017822,W
5/7/2022 14:06,powerConsumed,-98.79290771,W
5/7/2022 15:36,powerConsumed,81.49449158,W
5/7/2022 16:06,powerConsumed,-109.944809,W
5/7/2022 5:21,powerConsumed,272.3291016,W
5/7/2022 2:31,powerConsumed,-248.0537109,W
5/7/2022 0:16,powerConsumed,-140.8233185,W
5/7/2022 13:01,powerConsumed,301,W
5/7/2022 17:36,powerConsumed,106.8568192,W
5/7/2022 9:36,powerConsumed,317.5902405,W
5/7/2022 23:21,powerConsumed,1325.33313,W
5/7/2022 21:16,powerConsumed,233.0705414,W
5/7/2022 3:51,powerConsumed,3199.044922,W
5/7/2022 23:46,powerConsumed,157.679657,W
5/7/2022 16:11,powerConsumed,94.35938263,W
5/7/2022 8:01,powerConsumed,105,W
5/7/2022 16:46,powerConsumed,-164.0083618,W
5/7/2022 14:01,powerConsumed,84,W
5/7/2022 20:56,powerConsumed,238.7269287,W
5/7/2022 19:01,powerConsumed,80.22110748,W
5/7/2022 13:36,powerConsumed,121.7108841,W
5/7/2022 14:31,powerConsumed,75.585495,W
5/7/2022 9:31,powerConsumed,320.3983765,W
5/7/2022 4:11,powerConsumed,2839.482178,W
5/7/2022 9:41,powerConsumed,323.8530273,W
5/7/2022 18:06,powerConsumed,-145.6468964,W
5/7/2022 13:11,powerConsumed,212,W
5/7/2022 20:46,powerConsumed,330.2145691,W
5/7/2022 1:31,powerConsumed,1327.433105,W
5/7/2022 1:56,powerConsumed,273.3144531,W
5/7/2022 15:41,powerConsumed,77,W
5/7/2022 11:21,powerConsumed,1064.912598,W
5/7/2022 3:51,powerConsumed,3199.044922,W
5/7/2022 18:51,powerConsumed,78,W
5/7/2022 12:31,powerConsumed,1060.68103,W
5/7/2022 7:56,powerConsumed,109,W
5/7/2022 11:01,powerConsumed,2032,W
5/7/2022 21:56,powerConsumed,169.5535889,W
5/7/2022 9:31,powerConsumed,320.3983765,W
5/7/2022 1:26,powerConsumed,1353.438477,W
5/7/2022 10:46,powerConsumed,169.9172211,W
5/7/2022 14:46,powerConsumed,100.3468399,W
5/7/2022 7:46,powerConsumed,194.993454,W
5/7/2022 9:26,powerConsumed,-321,W
5/7/2022 16:26,powerConsumed,75,W
5/7/2022 20:46,powerConsumed,330.2145691,W
5/7/2022 20:06,powerConsumed,210.3465881,W
5/7/2022 4:36,powerConsumed,-2829.02832,W
5/7/2022 21:36,powerConsumed,235,W
5/7/2022 20:56,powerConsumed,238.7269287,W
5/7/2022 21:31,powerConsumed,236.2431641,W
5/7/2022 9:31,powerConsumed,320.3983765,W
5/7/2022 2:26,powerConsumed,1348.711426,W
5/7/2022 21:41,powerConsumed,182.0091553,W
5/7/2022 19:11,powerConsumed,209.8194275,W
5/7/2022 10:31,powerConsumed,281.6473083,W
5/7/2022 17:56,powerConsumed,232.9942627,W
5/7/2022 10:16,powerConsumed,1364.175293,W
5/7/2022 3:51,powerConsumed,3199.044922,W
5/7/2022 0:06,powerConsumed,0,W
6/7/2022 15:26,powerConsumed,181,W
6/7/2022 5:01,powerConsumed,3217.076172,W
6/7/2022 20:36,powerConsumed,209.6934509,W
6/7/2022 18:41,powerConsumed,-87.25244141,W
6/7/2022 6:01,powerConsumed,2694.914063,W
6/7/2022 7:01,powerConsumed,302.9450684,W
6/7/2022 1:01,powerConsumed,3355.190918,W
6/7/2022 13:01,powerConsumed,319.9751282,W
6/7/2022 20:56,powerConsumed,291,W
6/7/2022 20:36,powerConsumed,209.6934509,W
6/7/2022 17:01,powerConsumed,82.25021362,W
6/7/2022 11:36,powerConsumed,343.908783,W
6/7/2022 17:21,powerConsumed,169.1871948,W
6/7/2022 21:46,powerConsumed,225.4648438,W
6/7/2022 5:01,powerConsumed,3217.076172,W
6/7/2022 3:01,powerConsumed,822.3974609,W
6/7/2022 5:01,powerConsumed,3217.076172,W
6/7/2022 11:41,powerConsumed,-320,W
6/7/2022 2:31,powerConsumed,714.3251953,W
6/7/2022 20:26,powerConsumed,186.0322571,W
6/7/2022 11:51,powerConsumed,534,W
6/7/2022 17:46,powerConsumed,77.05651855,W
6/7/2022 11:36,powerConsumed,343.908783,W
6/7/2022 5:41,powerConsumed,296.7197266,W
6/7/2022 5:46,powerConsumed,190.8095703,W
6/7/2022 17:41,powerConsumed,-92,W
6/7/2022 6:46,powerConsumed,341.755188,W
6/7/2022 9:45,powerConsumed,225.5320129,W
6/7/2022 8:56,powerConsumed,324.146637,W
6/7/2022 12:51,powerConsumed,480,W
6/7/2022 19:16,powerConsumed,182.7318878,W
6/7/2022 22:36,powerConsumed,184.5595703,W
6/7/2022 23:11,powerConsumed,285.1124573,W
6/7/2022 7:01,powerConsumed,302.9450684,W
6/7/2022 21:51,powerConsumed,182.0253143,W
6/7/2022 23:06,powerConsumed,288.6976318,W
6/7/2022 14:31,powerConsumed,83.2646637,W
6/7/2022 7:06,powerConsumed,390.3746033,W
6/7/2022 12:36,powerConsumed,524.5079956,W
6/7/2022 1:46,powerConsumed,723.5727539,W
6/7/2022 19:06,powerConsumed,187.5312195,W
6/7/2022 6:56,powerConsumed,2739.081299,W
6/7/2022 16:16,powerConsumed,84,W
6/7/2022 15:56,powerConsumed,104.0352936,W
6/7/2022 10:56,powerConsumed,421.3118896,W
6/7/2022 18:46,powerConsumed,-82,W
6/7/2022 0:06,powerConsumed,149.8530273,W
6/7/2022 14:51,powerConsumed,95.62095642,W
6/7/2022 0:11,powerConsumed,152.0118408,W
6/7/2022 4:36,powerConsumed,727.1313477,W
6/7/2022 15:11,powerConsumed,88.67707825,W
6/7/2022 6:01,powerConsumed,-2694.914063,W
6/7/2022 19:11,powerConsumed,-194.6833496,W
6/7/2022 23:26,powerConsumed,168.0085754,W
6/7/2022 19:31,powerConsumed,90.57537079,W
6/7/2022 5:36,powerConsumed,2844.293457,W
6/7/2022 22:46,powerConsumed,350.9921875,W
6/7/2022 2:01,powerConsumed,822.8359375,W
6/7/2022 15:26,powerConsumed,-181,W
6/7/2022 16:21,powerConsumed,76.79220581,W
6/7/2022 11:51,powerConsumed,534,W
6/7/2022 10:02,powerConsumed,344.5250549,W
6/7/2022 4:11,powerConsumed,821.5678711,W
6/7/2022 22:36,powerConsumed,184.5595703,W
6/7/2022 16:56,powerConsumed,71,W
6/7/2022 16:51,powerConsumed,92.22499084,W
6/7/2022 23:36,powerConsumed,85.38426208,W
6/7/2022 10:56,powerConsumed,421.3118896,W
6/7/2022 16:36,powerConsumed,92.19445038,W
6/7/2022 6:46,powerConsumed,341.755188,W
6/7/2022 22:21,powerConsumed,-184.3329163,W
6/7/2022 10:36,powerConsumed,358,W
6/7/2022 20:06,powerConsumed,188.178421,W
6/7/2022 6:26,powerConsumed,2677.660156,W
6/7/2022 20:46,powerConsumed,192.5307007,W
6/7/2022 21:21,powerConsumed,190.459137,W
6/7/2022 7:46,powerConsumed,362.1052856,W
6/7/2022 1:11,powerConsumed,714.4399414,W
6/7/2022 6:56,powerConsumed,2739.081299,W
6/7/2022 18:26,powerConsumed,85.93267059,W
6/7/2022 16:56,powerConsumed,71,W
6/7/2022 18:16,powerConsumed,70,W
6/7/2022 18:56,powerConsumed,184.946991,W
6/7/2022 14:21,powerConsumed,182.3377686,W
6/7/2022 0:36,powerConsumed,599.0366821,W
6/7/2022 2:51,powerConsumed,696.8017578,W
6/7/2022 22:21,powerConsumed,184.3329163,W
6/7/2022 17:36,powerConsumed,-91.88182068,W
6/7/2022 0:46,powerConsumed,2930.157471,W
6/7/2022 2:41,powerConsumed,686.7958984,W
6/7/2022 4:01,powerConsumed,5848.327148,W
6/7/2022 4:16,powerConsumed,-3376.999512,W
6/7/2022 4:36,powerConsumed,727.1313477,W
6/7/2022 22:26,powerConsumed,184.9298859,W
6/7/2022 15:26,powerConsumed,181,W
6/7/2022 10:21,powerConsumed,371.8774414,W
6/7/2022 21:06,powerConsumed,271,W
6/7/2022 22:36,powerConsumed,184.5595703,W
7/7/2022 6:56,powerConsumed,359.8084412,W
7/7/2022 19:41,powerConsumed,-78.63449097,W
7/7/2022 6:01,powerConsumed,1234.068604,W
7/7/2022 4:11,powerConsumed,-773.4211426,W
7/7/2022 14:51,powerConsumed,93,W
7/7/2022 3:21,powerConsumed,306.4953613,W
7/7/2022 9:06,powerConsumed,-217.9402313,W
7/7/2022 15:46,powerConsumed,-205,W
7/7/2022 3:46,powerConsumed,3304.674561,W
7/7/2022 21:26,powerConsumed,187.5313568,W
7/7/2022 19:21,powerConsumed,98,W
7/7/2022 23:56,powerConsumed,1096.650879,W
7/7/2022 14:46,powerConsumed,91,W
7/7/2022 10:36,powerConsumed,313.6863708,W
7/7/2022 2:06,powerConsumed,365.9331055,W
7/7/2022 1:31,powerConsumed,2251.537842,W
7/7/2022 12:06,powerConsumed,272.0400391,W
7/7/2022 23:16,powerConsumed,228.9213867,W
7/7/2022 17:11,powerConsumed,184,W
7/7/2022 21:56,powerConsumed,-175.3576813,W
7/7/2022 10:46,powerConsumed,-325,W
7/7/2022 17:36,powerConsumed,175.6818542,W
7/7/2022 9:21,powerConsumed,326.0264282,W
7/7/2022 10:07,powerConsumed,2427.467529,W
7/7/2022 12:21,powerConsumed,269,W
7/7/2022 21:26,powerConsumed,187.5313568,W
7/7/2022 13:56,powerConsumed,103.2387695,W
7/7/2022 19:46,powerConsumed,-88.87400055,W
7/7/2022 8:31,powerConsumed,171.165863,W
7/7/2022 12:26,powerConsumed,243.5762329,W
7/7/2022 20:22,powerConsumed,271.0338135,W
7/7/2022 23:31,powerConsumed,1074.459961,W
7/7/2022 4:01,powerConsumed,-3465.208252,W
7/7/2022 10:02,powerConsumed,435.6923523,W
7/7/2022 8:51,powerConsumed,348.0908203,W
7/7/2022 6:31,powerConsumed,242.9871216,W
7/7/2022 21:16,powerConsumed,197.6813965,W
7/7/2022 20:56,powerConsumed,180,W
7/7/2022 20:51,powerConsumed,152.8570251,W
7/7/2022 19:46,powerConsumed,74.68561554,W
7/7/2022 1:01,powerConsumed,761.967041,W
7/7/2022 16:06,powerConsumed,92.5151062,W
7/7/2022 8:46,powerConsumed,282.0183716,W
7/7/2022 9:26,powerConsumed,337.0129395,W
7/7/2022 17:26,powerConsumed,189.4160004,W
7/7/2022 4:01,powerConsumed,3465.208252,W
7/7/2022 10:51,powerConsumed,326,W
7/7/2022 16:51,powerConsumed,91.72757721,W
7/7/2022 11:36,powerConsumed,321.0401001,W
7/7/2022 22:56,powerConsumed,232.5014648,W
7/7/2022 0:16,powerConsumed,778.9954224,W
7/7/2022 16:31,powerConsumed,92.10307312,W
7/7/2022 21:46,powerConsumed,212.9408417,W
7/7/2022 1:16,powerConsumed,135.7875977,W
7/7/2022 16:26,powerConsumed,-100,W
7/7/2022 7:46,powerConsumed,304.5687561,W
